Company name Latin alphabet,"City
Latin Alphabet",Attribute,Date,Value
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Standard Deviation of ROAA,2017,0.022565643
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z Score,2023,5.081205905
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z Score,2022,4.809971028
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z score,2021,5.016129799
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z Score,2020,5.388284442
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z Score,2019,4.634485226
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z Score,2018,4.71562079
CASSA RURALE ALTOGARDA - ROVERETO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,ARCO,Z Score,2017,5.916633169
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2023,1.482186429
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2022,0.453568592
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2021,0.228531817
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2020,0.301980129
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2019,0.334590653
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2018,0.038743136
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average assets (ROAA),2017,0.04586315
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2023,17.32893751
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2022,5.550193562
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2021,2.562769672
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2020,3.297288417
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2019,3.544644107
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2018,0.378550991
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Return on average equity (ROAE),2017,0.438696956
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2023,9.114011681
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2022,7.973119668
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2021,8.392287165
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2020,9.529629729
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2019,8.770608996
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2018,10.11314939
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Equity to Assets Ratio,2017,10.3587212
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2023,20.9237562
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2022,3.688886188
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2021,6.485902004
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2020,8.963679538
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2019,11.99500756
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2018,16.56249543
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,NPL,2017,15.20680192
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2023,3761.483
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2022,3635.967
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2021,3286.47
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2020,2818.588
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2019,2697.669
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2018,2677.257
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total assets EUR,2017,2619.165
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2023,85.46610473
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2022,81.69647854
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2021,82.97565473
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2020,85.91315935
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2019,75.71766588
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2018,63.7275764
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Loan Ratio,2017,61.31541923
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2023,2470.534
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2022,2386.989
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2021,2101.841
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2020,1814.848
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2019,1695.871
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2018,1671.915
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Total customer deposits EUR,2017,1550.842
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2023,2.497735163
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2022,3.468490236
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2021,4.790085491
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2020,5.842714891
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2019,6.06469201
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2018,7.599761492
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,LLP,2017,6.212963671
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2023,0.656797864
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2022,0.656493582
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2021,0.639543644
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2020,0.64388552
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2019,0.628643099
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2018,0.624488049
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Deposit Ratio,2017,0.592113135
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard deviation of ROAA,2023,0.545725418
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard Deviation of ROAA,2022,0.093698847
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard Deviation of ROAA,2021,0.044355355
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard Deviation of ROAA,2020,0.132448277
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard Deviation of ROAA,2019,0.122223331
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard Deviation of ROAA,2018,0.017501519
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Standard Deviation of ROAA,2017,0.028838541
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z Score,2023,2.966134594
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z Score,2022,4.499073233
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z score,2021,5.269701932
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z Score,2020,4.307165766
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z Score,2019,4.310750962
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z Score,2018,6.363127736
CASSA RURALE ED ARTIGIANA DI CANTU - BANCA DI CREDITO COOPERATIVO,CANTU,Z Score,2017,5.864403806
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2023,0.346504311
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2022,0.455752489
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2021,0.394893997
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2020,0.174364227
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2019,0.445706914
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2018,2.218982858
BANCA FINNAT EURAMERICA SPA,ROME,Return on average assets (ROAA),2017,0.623588504
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2023,2.730730024
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2022,3.297967043
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2021,2.99934252
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2020,1.384816449
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2019,3.234177314
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2018,15.37610958
BANCA FINNAT EURAMERICA SPA,ROME,Return on average equity (ROAE),2017,3.856185593
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2023,12.02103493
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2022,13.40118239
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2021,14.26075099
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2020,12.20440865
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2019,13.01362121
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2018,14.59497704
BANCA FINNAT EURAMERICA SPA,ROME,Equity to Assets Ratio,2017,14.26785303
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2023,2.207512167
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2022,4.118898663
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2021,4.036099094
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2020,2.838418692
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2019,1.266295753
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2018,3.953454264
BANCA FINNAT EURAMERICA SPA,ROME,NPL,2017,4.955028467
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2023,2074.264
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2022,1945.888
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2021,1842.133
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2020,2097.152
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2019,1919.727
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2018,1810.527
BANCA FINNAT EURAMERICA SPA,ROME,Total assets EUR,2017,1811.583
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2023,55.25752749
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2022,64.70326144
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2021,66.83409938
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2020,67.45181084
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2019,71.633675
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2018,20.46243994
BANCA FINNAT EURAMERICA SPA,ROME,Loan Ratio,2017,17.40880766
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2023,989.376
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2022,900.245
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2021,699.647
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2020,804.896
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2019,674.552
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2018,514.445
BANCA FINNAT EURAMERICA SPA,ROME,Total customer deposits EUR,2017,556.151
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2023,1.375102395
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2022,2.478294782
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2021,2.560224515
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2020,1.693474688
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2019,1.187471123
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2018,2.970001414
BANCA FINNAT EURAMERICA SPA,ROME,LLP,2017,2.890125354
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2023,0.476976894
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2022,0.462639679
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2021,0.379802653
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2020,0.383804321
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2019,0.351379128
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2018,0.284141026
BANCA FINNAT EURAMERICA SPA,ROME,Deposit Ratio,2017,0.30699725
BANCA FINNAT EURAMERICA SPA,ROME,Standard deviation of ROAA,2023,0.044697107
BANCA FINNAT EURAMERICA SPA,ROME,Standard Deviation of ROAA,2022,0.120884008
BANCA FINNAT EURAMERICA SPA,ROME,Standard Deviation of ROAA,2021,0.117776713
BANCA FINNAT EURAMERICA SPA,ROME,Standard Deviation of ROAA,2020,0.906678908
BANCA FINNAT EURAMERICA SPA,ROME,Standard Deviation of ROAA,2019,0.691384561
BANCA FINNAT EURAMERICA SPA,ROME,Standard Deviation of ROAA,2018,0.678864748
BANCA FINNAT EURAMERICA SPA,ROME,Standard Deviation of ROAA,2017,0.251174182
BANCA FINNAT EURAMERICA SPA,ROME,Z Score,2023,5.622921743
BANCA FINNAT EURAMERICA SPA,ROME,Z Score,2022,4.741709627
BANCA FINNAT EURAMERICA SPA,ROME,Z score,2021,4.823790297
BANCA FINNAT EURAMERICA SPA,ROME,Z Score,2020,2.613950048
BANCA FINNAT EURAMERICA SPA,ROME,Z Score,2019,2.968731488
BANCA FINNAT EURAMERICA SPA,ROME,Z Score,2018,3.209542852
BANCA FINNAT EURAMERICA SPA,ROME,Z Score,2017,4.10412473
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2023,0.369308307
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2022,0.266221434
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2021,0.239879602
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2020,0.291730288
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2019,0.315607778
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2018,0.370239947
BANCA DEL PIEMONTE,TORINO,Return on average assets (ROAA),2017,0.305588584
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2023,4.91947648
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2022,3.488065835
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2021,3.203634862
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2020,3.761757319
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2019,3.81899758
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2018,4.392534765
BANCA DEL PIEMONTE,TORINO,Return on average equity (ROAE),2017,3.55738337
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2023,7.207872371
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2022,7.828243977
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2021,7.419984665
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2020,7.561622955
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2019,7.969929847
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2018,8.570310715
BANCA DEL PIEMONTE,TORINO,Equity to Assets Ratio,2017,8.277797059
BANCA DEL PIEMONTE,TORINO,NPL,2023,3.011662515
BANCA DEL PIEMONTE,TORINO,NPL,2022,2.979493928
BANCA DEL PIEMONTE,TORINO,NPL,2021,3.686518696
BANCA DEL PIEMONTE,TORINO,NPL,2020,4.25273835
BANCA DEL PIEMONTE,TORINO,NPL,2019,5.223725987
BANCA DEL PIEMONTE,TORINO,NPL,2018,8.425021428
BANCA DEL PIEMONTE,TORINO,NPL,2017,9.724731781
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2023,2944.475
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2022,2742.914
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2021,2530.14
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2020,2319.793
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2019,2090.445
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2018,2008.947
BANCA DEL PIEMONTE,TORINO,Total assets EUR,2017,1881.503
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2023,65.22429296
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2022,69.00034051
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2021,67.96058716
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2020,64.18758053
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2019,64.47732421
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2018,55.36293392
BANCA DEL PIEMONTE,TORINO,Loan Ratio,2017,56.58295522
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2023,1857.353
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2022,1895.129
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2021,1735.437
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2020,1637.117
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2019,1467.862
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2018,1374.549
BANCA DEL PIEMONTE,TORINO,Total customer deposits EUR,2017,1327.601
BANCA DEL PIEMONTE,TORINO,LLP,2023,1.8707032
BANCA DEL PIEMONTE,TORINO,LLP,2022,1.944916484
BANCA DEL PIEMONTE,TORINO,LLP,2021,2.345305584
BANCA DEL PIEMONTE,TORINO,LLP,2020,2.633759172
BANCA DEL PIEMONTE,TORINO,LLP,2019,3.375048299
BANCA DEL PIEMONTE,TORINO,LLP,2018,4.95384902
BANCA DEL PIEMONTE,TORINO,LLP,2017,5.658404396
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2023,0.630792586
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2022,0.690918126
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2021,0.685905523
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2020,0.705716846
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2019,0.702176809
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2018,0.68421367
BANCA DEL PIEMONTE,TORINO,Deposit Ratio,2017,0.705606635
BANCA DEL PIEMONTE,TORINO,Standard deviation of ROAA,2023,0.055849584
BANCA DEL PIEMONTE,TORINO,Standard Deviation of ROAA,2022,0.021168864
BANCA DEL PIEMONTE,TORINO,Standard Deviation of ROAA,2021,0.031611152
BANCA DEL PIEMONTE,TORINO,Standard Deviation of ROAA,2020,0.032860944
BANCA DEL PIEMONTE,TORINO,Standard Deviation of ROAA,2019,0.051646288
BANCA DEL PIEMONTE,TORINO,Standard Deviation of ROAA,2018,0.052973054
BANCA DEL PIEMONTE,TORINO,Standard Deviation of ROAA,2017,0.093317212
BANCA DEL PIEMONTE,TORINO,Z Score,2023,4.910234383
BANCA DEL PIEMONTE,TORINO,Z Score,2022,5.946404399
BANCA DEL PIEMONTE,TORINO,Z score,2021,5.490239558
BANCA DEL PIEMONTE,TORINO,Z Score,2020,5.476411035
BANCA DEL PIEMONTE,TORINO,Z Score,2019,5.077848496
BANCA DEL PIEMONTE,TORINO,Z Score,2018,5.1285691
BANCA DEL PIEMONTE,TORINO,Z Score,2017,4.555090373
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2023,0.194628536
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2022,-0.370242773
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2021,-2.180499084
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2020,0.266938971
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2019,0.842235061
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2018,0.763653605
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average assets (ROAA),2017,0.625351866
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2023,3.642764312
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2022,-6.317099864
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2021,-27.0196483
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2020,2.429941154
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2019,6.983832251
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2018,7.178799677
MEDIRECT BANK (MALTA) PLC,SLIEMA,Return on average equity (ROAE),2017,7.088153974
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2023,5.203752543
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2022,5.495919659
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2021,6.243883387
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2020,10.42647429
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2019,11.59248104
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2018,12.58858608
MEDIRECT BANK (MALTA) PLC,SLIEMA,Equity to Assets Ratio,2017,8.704693479
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2023,2.497095289
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2022,4.605454395
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2021,8.205297282
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2020,5.788088558
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2019,4.475923807
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2018,4.426875224
MEDIRECT BANK (MALTA) PLC,SLIEMA,NPL,2017,4.371304428
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2023,4661.905
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2022,4238.126
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2021,4040.226
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2020,3131.068
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2019,2882.791
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2018,2547.522
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total assets EUR,2017,2571.291
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2023,51.25143048
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2022,54.84270642
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2021,50.01601396
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2020,43.41576101
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2019,63.91566367
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2018,66.79887357
MEDIRECT BANK (MALTA) PLC,SLIEMA,Loan Ratio,2017,56.39073913
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total customer deposits EUR,2023,2787.6
MEDIRECT BANK (MALTA) PLC,SLIEMA,Total customer deposits EUR,2022,2960.865
